row.names	sample01	sample02	sample03	sample04	sample05	sample06	sample07	sample08	sample09	sample10	sample11	sample12	sample13	sample14	sample15	sample16	sample17	sample18	sample19	sample20	sample21	sample22	sample23	sample24	sample25	sample26	sample27	sample28	sample29	sample30	sample31	sample32	sample33	sample34	sample35	sample36	sample37	sample38	sample39	sample40	sample41	sample42	sample43	sample44	sample45	sample46	sample47	sample48	sample49	sample50	sample51	sample52	sample53	sample54	sample55	sample56	sample57	sample58	sample59	sample60	sample61	sample62	sample63	sample64	sample65	sample66	sample67	sample68	sample69	sample70	sample71	sample72
34095_f_at	3.321928095	7.622051819	8.816983623	7.055282436	3.321928095	5.169925001	8.214319121	8.832890014	3.321928095	7.426264755	3.321928095	8.011227255	9.73978061	8.139551352	8.154818109	8.686500527	4.459431619	6.857980995	6.768184325	9.958552715	3.321928095	7.392317423	9.658211483	3.321928095	7.54689446	3.321928095	8.861086906	8.447083226	4.95419631	7.303780748	5.64385619	3.321928095	8.717676423	3.321928095	5.285402219	7.087462841	3.321928095	4	9.252665432	5.781359714	3.321928095	3.321928095	3.321928095	3.321928095	10.70043972	3.321928095	7	7.651051691	7.339850003	8.189824559	3.321928095	7.584962501	3.321928095	3.321928095	3.321928095	9.924812504	3.321928095	3.321928095	5.169925001	7.515699838	6.672425342	5.426264755	3.321928095	9.495855027	5.087462841	10.14847658	5.95419631	3.321928095	9.422064766	3.321928095	10.79360331	3.321928095
34102_at	5.752213368	7.266786541	6.044394119	3.321928095	3.321928095	3.321928095	3.321928095	8.139551352	3.321928095	3.321928095	6.845490051	3.321928095	3.321928095	3.321928095	3.321928095	4.169925001	3.321928095	3.321928095	3.321928095	7.409390936	6.857980995	7.499845887	5.807354922	7.14974712	8.426264755	6.247927513	6.820178962	3.321928095	5.882643049	6.95419631	3.321928095	5.906890596	3.321928095	7.417852515	3.321928095	4.906890596	3.321928095	3.321928095	6.700439718	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.016808288	7.50779464	7.129283017	3.321928095	7.209453366	3.321928095	6.247927513	4.087462841	7.475733431	3.321928095	6.906890596	5.247927513	8.370687407	5.392317423	3.321928095	3.321928095	3.321928095	6.087462841	5.700439718	3.321928095	3.321928095	3.321928095	7.303780748	7.46760555	6.409390936	6.189824559	6.108524457	3.321928095
34105_f_at	3.321928095	9.533329732	11.4314976	3.321928095	11.06877828	9.897845456	10.23002044	9.475733431	7.21916852	9.355351096	3.321928095	8.22881869	13.21204034	3.321928095	3.321928095	7.044394119	3.321928095	3.321928095	9.294620749	12.28713519	10.01122726	10.99152185	11.76155123	9.084808388	7.569855608	3.321928095	10.50878516	3.321928095	3.321928095	3.321928095	3.321928095	8.924812504	3.321928095	7.636624621	3.321928095	13.0454184	3.321928095	3.321928095	11.34872815	9.487840034	3.321928095	3.321928095	11.25915477	3.321928095	13.7104836	9.594324604	10.87651695	10.77396337	3.321928095	3.321928095	10.42416629	3.321928095	11.36303963	8.290018847	10.95710204	12.5667676	12.04200131	11.26268214	3.321928095	11.00702727	11.86495992	3.321928095	10.88187871	12.82654849	3.321928095	13.65608963	11.97906787	10.32642949	12.67793982	6.539158811	13.52356196	3.321928095
34106_at	5.963474124	6.129283017	7.266786541	3.321928095	8.523561956	3.321928095	6.339850003	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.906890596	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.64385619	5.754887502	3.321928095	3.321928095	8.8008999	3.321928095	3.321928095	3.321928095	7.820178962	5.285402219	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.445014846	3.321928095	4.64385619	3.321928095	3.321928095	3.321928095	6.339850003	3.321928095	3.321928095	3.321928095	5.727920455	7.686500527	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.14974712	3.321928095	8.214319121	6.906890596	9.575539247	9.385862401	9.853309555	3.321928095	3.321928095	8.618385502	7.599912842	8.523561956	3.584962501	3.321928095	3.321928095	3.321928095
34128_at	7.924812504	6.584962501	8.118941073	3.321928095	8.636624621	8.027905997	7.285402219	4.169925001	3.321928095	3.321928095	7.930737338	3.321928095	6.426264755	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.936637939	3.321928095	7.14974712	7.62935662	6.426264755	5.169925001	7.839203788	6.50779464	6.781359714	3.321928095	7.651051691	5.906890596	3.321928095	7.294620749	7.022367813	4.95419631	3.321928095	3.321928095	3.321928095	3.321928095	6.442943496	7.392317423	3.321928095	6.918863237	3.321928095	5.930737338	7.434628228	3.321928095	6.768184325	3.321928095	8.129283017	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.238404739	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.475733431	3.321928095	3.321928095	6
34130_at	3.321928095	6.539158811	3.321928095	3.321928095	7.64385619	5.087462841	3.321928095	3.321928095	7.098032083	8.154818109	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.965784285	5.906890596	7.459431619	6.14974712	3.321928095	3.321928095	3.321928095	8.098032083	3.321928095	8.459431619	3.321928095	3.321928095	8.159871337	8.483815777	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.321928095	3.321928095	8.016808288	8.426264755	9.403012024	8.607330314	8.276124405	6.50779464	7.820178962	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.233619677	7.366322214	8.113742166	3.321928095	3.321928095	3.321928095	3.321928095
34154_at	8.192785959	8.353146825	3.321928095	3.321928095	3.321928095	9.038918989	8.154818109	5.64385619	8.060695932	6.988684687	6.781359714	3.321928095	7.055282436	10.23361968	9.310612782	3.321928095	3.321928095	9.321928095	8.113742166	3.321928095	6.845490051	9.292321633	3.321928095	8.672425342	8.082149041	8.044394119	3.321928095	8.781359714	9.047123912	8.257387843	8.614709844	9.46760555	3.906890596	6.62935662	9.45532722	3.321928095	8.118941073	3.321928095	6.209453366	3.321928095	8.113742166	3.321928095	3.321928095	8.710806434	3.321928095	8.573647187	3.321928095	3.321928095	6.882643049	3.321928095	3.321928095	3.321928095	3.321928095	9.596189756	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.54689446	7.14974712	9.299208018	7.965784285	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095
34155_s_at	5.545350645	5.781359714	3.321928095	3.321928095	7.50779464	7.918863237	7.06608919	6.426264755	7.832890014	3.321928095	3.321928095	6.62935662	5.523561956	3.321928095	5	5.426264755	5.357552005	3.321928095	5.754887502	3.321928095	7.383704292	3.321928095	6.50779464	6.906890596	7.483815777	3.321928095	4.459431619	3.321928095	5.247927513	3.321928095	3.321928095	4.459431619	3.321928095	3.321928095	5.64385619	6.266786541	3.321928095	3.321928095	5.906890596	5.426264755	6	3.321928095	3.321928095	3.321928095	7.118941073	3.321928095	8.820178962	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	4.247927513	9.033423002	9.041659152	8.252665432	7.832890014	3.321928095	3.321928095	6.357552005	3.321928095	3.321928095	3.906890596	3.321928095	3.321928095	7.294620749	3.321928095	8.451211112	7.781359714	8.17990909	3.321928095	3.321928095
34165_at	6.037821465	8.511752654	7.044394119	3.321928095	9.164906927	6.491853096	3.321928095	3.321928095	7.8008999	8.531381461	7.864186145	5.247927513	3.321928095	9.06608919	3.321928095	3.321928095	3.321928095	7.906890596	8.607330314	3.321928095	3.321928095	3.321928095	8.022367813	3.321928095	3.321928095	7.531381461	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.918863237	8.463524373	3.321928095	3.321928095	7.707359132	3.321928095	3.321928095	8.942514505	9.342074668	9.640244936	7.54689446	3.321928095	3.321928095	5.64385619	8.758223215	3.321928095	3.321928095	3.321928095	7.357552005	7.807354922	6.87036472	3.321928095	8.754887502	3.321928095	3.321928095	3.321928095	7.483815777	3.321928095	9.144658243	3.321928095	7.900866808	10.28308835	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.980139578	9.567956075	9.756556323	3.321928095
34168_at	13.54085453	13.49222875	11.21310422	13.6800298	13.19275514	13.14545456	13.69141639	12.78299821	13.30363807	13.01576349	13.19506456	13.5228267	13.00562455	13.51926767	12.97835296	13.72056492	12.74062404	13.15624112	12.61746747	12.99576715	13.80876312	10.62935662	13.3392933	13.55362929	13.48116875	8.285402219	12.18920683	3.321928095	6.754887502	12.79421277	10.39446269	8.985841937	9.632995197	3.321928095	3.321928095	8.344295908	11.37829486	7.285402219	3.321928095	10.92407019	3.321928095	3.321928095	10.64925618	12.74588437	5.209453366	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.257387843	3.321928095	8.214319121	7.499845887	3.321928095	3.321928095	3.321928095	9.831307244	3.321928095	3.321928095	7.714245518	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.108524457	3.321928095	3.321928095
34537_at	8.344739746	3.321928095	7.022367813	3.321928095	5.584962501	4.807354922	3.321928095	3.700439718	8.960001932	3.321928095	3.906890596	3.321928095	7.475733431	3.321928095	9.962896005	3.321928095	8.717676423	5.491853096	7.303780748	3.906890596	3.321928095	8.049848549	4.64385619	5.857980995	3.321928095	5.781359714	8.409390936	3.321928095	6.64385619	3.321928095	3.321928095	7.651051691	3.321928095	7.894817763	6.807354922	5.857980995	3.321928095	3.321928095	3.321928095	7.011227255	6.894817763	3.321928095	5.129283017	6.459431619	9.055282436	7.357552005	3.321928095	3.321928095	7.523561956	6.339850003	3.321928095	3.321928095	5.321928095	3.321928095	7.076815597	3.321928095	3.321928095	3.321928095	9.465566405	3.321928095	9.632995197	6.930737338	6.584962501	3.584962501	7.169925001	8.651051691	6.87036472	6.727920455	8.339850003	7.813781191	8.909893084	3.321928095
34545_at	6.793115555	6.965784285	3.321928095	3.321928095	10.3586512	8.011227255	7.21916852	8.317412614	9.618385502	8.033423002	5.357552005	8.071462363	8.675957033	3.321928095	3.321928095	6.714245518	9.113742166	7.011227255	3.321928095	6.918863237	8.654636029	3.321928095	8.294620749	8.599912842	3.321928095	3.321928095	4.906890596	7.189824559	7.523561956	9.100662339	7.366322214	6.339850003	7.417852515	8.909893084	7.247927513	3.321928095	3.321928095	3.321928095	6.700439718	3.321928095	7.714245518	3.321928095	6.845490051	8.033423002	6.686500527	3.321928095	6.569855608	3.321928095	3.321928095	3.321928095	7.011227255	3.321928095	6.044394119	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.459431619	3.321928095	3.321928095	3.321928095	7.54689446	3.321928095	3.321928095	10.20823436	3.321928095	7.584962501	5.64385619	6	3.321928095	3.321928095
34549_g_at	9.049031698	7.906890596	6.357552005	3.321928095	7.906890596	3.321928095	3.321928095	9.306061689	3.321928095	9.368506462	3.321928095	9.364134655	8.558420713	3.321928095	9.724513853	3.321928095	3.321928095	3.321928095	6.658211483	8.154818109	3.321928095	3.321928095	8.721099189	3.321928095	7.442943496	3.321928095	4.169925001	7.011227255	3.321928095	3.321928095	7.392317423	3.321928095	3.321928095	3.321928095	3.321928095	7.693486957	6.64385619	3.321928095	7.098032083	7.851749041	3.321928095	3.321928095	3.321928095	3.321928095	4.754887502	3.321928095	3.321928095	3.321928095	3.321928095	7.6794801	3.321928095	3.321928095	3.321928095	6.209453366	6.321928095	3.321928095	3.321928095	3.321928095	9.754887502	9.28771238	8.754887502	7.303780748	9.857980995	3.321928095	3.321928095	10.14974712	8.082149041	10.4604559	3.321928095	3.321928095	3.321928095	3.321928095
34552_at	3.321928095	7.238404739	3.321928095	3.321928095	6.820178962	3.321928095	3.321928095	5.672425342	3.321928095	3.321928095	7.257387843	3.321928095	3.321928095	7.459431619	3.321928095	3.321928095	7.636624621	3.321928095	3.321928095	6.539158811	3.321928095	6.475733431	3.321928095	5.426264755	3.321928095	6.554588852	3.321928095	3.321928095	3.321928095	4.523561956	3.321928095	3.321928095	7.087462841	3.321928095	6.832890014	3.321928095	4.523561956	3.321928095	8.252665432	8.383704292	7.584962501	3.321928095	3.321928095	3.321928095	10.04575966	7.451211112	9.348728154	9.789533645	7.139551352	7.523561956	6.95419631	10.15734694	9.52160044	9.54303182	10.59898297	8.930737338	8.909893084	8.744833837	8.370687407	8.451211112	6.339850003	7.523561956	10.71596199	7.994353437	3.321928095	7.108524457	8.97441459	10.35314683	7.321928095	8.832890014	8.741466986	9.776433032
34554_at	3.321928095	4.247927513	7.459431619	6.392317423	3.321928095	8.290018847	7.459431619	7.366322214	3.321928095	4.459431619	8.596189756	7.033423002	9.392317423	8.247927513	3.321928095	3.321928095	6.523561956	5.781359714	3.321928095	3.321928095	7.592457037	3.321928095	3.321928095	8.599912842	9.124121312	7.375039431	7.599912842	6.303780748	6.894817763	3.321928095	7.592457037	3.321928095	10.14465824	3.321928095	8.861086906	3.321928095	9.483815777	3.321928095	9.459431619	9.465566405	9.519636253	6.832890014	3.321928095	3.321928095	3.321928095	3.321928095	5.285402219	7.906890596	4.754887502	3.321928095	6.321928095	3.321928095	3.321928095	3.321928095	8.434628228	5.781359714	7.400879436	3.321928095	3.321928095	9.527477006	3.321928095	3.321928095	10.4314976	3.321928095	6.714245518	3.807354922	7.17990909	8.62935662	6.189824559	3.321928095	9.920352855	3.321928095
34572_at	7.51412226	3.321928095	7.672425342	9.033423002	3.321928095	3.321928095	6.129283017	3.321928095	7.614709844	3.321928095	3.321928095	3.321928095	5.357552005	8.326429487	8.082149041	7.483815777	3.321928095	3.321928095	3.321928095	5.169925001	7.434628228	7.693486957	8.569855608	6.409390936	7.294620749	8.897845456	3.321928095	7.321928095	5.392317423	6.741466986	5.930737338	7.906890596	6.930737338	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	4.392317423	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.47370575	3.321928095	3.321928095	5.977279923	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.807354922	3.321928095	3.321928095	3.321928095	3.321928095
34587_at	5.539158811	4.64385619	3.321928095	3.321928095	3.321928095	3.321928095	4.700439718	3.321928095	4.64385619	3.584962501	7.159871337	5.584962501	3.321928095	3.906890596	3.321928095	5.754887502	3.321928095	5.930737338	5.857980995	3.321928095	8.531381461	6.426264755	4.64385619	3.321928095	7.569855608	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.491853096	4.700439718	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5.357552005	3.321928095	3.321928095	3.321928095	3.321928095	6.022367813	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	12.02583167	3.321928095	7.022367813	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.330916878	5.459431619	6.754887502	3.321928095
34602_at	7.083213368	5.700439718	6.781359714	3.321928095	3.321928095	7.562242424	3.321928095	4.321928095	3.321928095	3.321928095	5.807354922	5.426264755	3.321928095	3.321928095	6.14974712	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.592457037	6.044394119	8.442943496	3.321928095	7.539158811	3.321928095	3.321928095	9.01402047	3.321928095	3.321928095	8.942514505	3.321928095	3.321928095	3.321928095	3.321928095	6.714245518	3.321928095	3.321928095	7.577428828	7.727920455	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6	6.22881869	7.276124405	3.321928095	3.321928095	6.392317423	3.321928095	3.321928095	7.977279923	3.321928095	3.321928095	8.54303182	3.321928095	6.22881869	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.804131021	3.321928095	3.321928095	3.321928095	6.442943496	6.169925001	3.321928095
34607_at	3.321928095	3.321928095	8.312882955	3.321928095	5.64385619	7.50779464	6.087462841	7.62935662	7.055282436	5.832890014	6.022367813	7.693486957	6.714245518	6.794415866	3.321928095	3.321928095	3.321928095	3.321928095	6.918863237	7.499845887	3.321928095	8.471675214	7.400879436	7.189824559	3.321928095	5.614709844	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.459431619	6.442943496	8.194756854	6.832890014	3.321928095	3.321928095	5.554588852	6.442943496	3.321928095	3.321928095	6.044394119	7.569855608	5.781359714	3.321928095	3.321928095	8.915879379	4.459431619	10.00702727	3.321928095	5.523561956	3.321928095	3.321928095	5.906890596	3.321928095	5.781359714	5.357552005	3.321928095	3.807354922	3.321928095	3.321928095	5.392317423	3.321928095	3.906890596	3.321928095	3.700439718	8.204571144	5.832890014	6.06608919	4.64385619	6.918863237	3.321928095
34627_at	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	10.27262978	7.50779464	3.321928095	3.321928095	8.388017285	10.10983065	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	7.294620749	3.321928095	10.64295422	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.890264277	3.321928095	10.27146303	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	10.46964182	3.321928095	6.357552005	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	9.197216693	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	11.01820018	3.321928095	7.900866808	3.321928095	3.321928095	3.321928095	3.321928095	11.02583167	8.661778098	11.47775827	3.321928095	3.321928095	3.321928095	3.321928095
34632_r_at	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	4.857980995	3.321928095	4.807354922	12.11146174	3.321928095	3.321928095	3.584962501	3.321928095	3.321928095	9.988684687	3.321928095	3.321928095	4.392317423	5.754887502	3.321928095	3.321928095	3.321928095	6.108524457	3.321928095	4.523561956	4.584962501	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.087462841	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	6.209453366	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	5	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095
34636_at	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	8.731319031	3.321928095	7.339850003	6.845490051	9.893301531	9.22881869	3.321928095	7.312882955	3.321928095	3.321928095	3.321928095	7.400879436	7.988684687	3.321928095	3.321928095	6.658211483	9.599912842	3.321928095	3.321928095	3.321928095	3.321928095	3.321928095	4.700439718	3.321928095	3.321928095	3.321928095	3.321928095	9.658211483	7.451211112	8.370687407	7.820178962	8.033423002	3.321928095	9.73470962	3.321928095	5.857980995	3.321928095	3.321928095	3.321928095	10.29806257	3.321928095	7.357552005	9.56414949	3.321928095	9.700439718	9.622051819	8.622051819	9.668884984	7.169925001	10.31967212	8.199672345	6.918863237	3.321928095	8.787902559	10.41996018	8.434628228	6.321928095	8.038918989	9.573647187	3.321928095	9.317412614	6.857980995	9.139551352	3.321928095	10.65015421	10.39016896	7.965784285
